silhouette
0.08875642263892607
0.0036139926393119865
-0.011101328848941952
-0.07304516953186531
-0.08643181579184413
-0.08583800305612135
-0.0887696007585764
-0.08485585945466824
-0.09746115739325155
-0.10086509032217524
-0.10848025390720682
-0.11033431128593739
-0.12828672405206495
-0.1293813695367021
-0.12986732058024353
-0.1366613249752808
-0.14327108499417104
-0.15528895459581754
-0.15518145115199478
-0.15510745802452644
-0.15709280165808848
-0.15690186460462058
-0.1979802904445881
-0.1999546713240281
-0.20003399511049974
-0.23035586185271203
-0.23741710261781274
-0.2373813182467506
-0.23238513677743275
-0.23860104692749756
-0.23983976034810703
-0.2536970207015908
-0.2532803765701252
-0.25687811942670685
-0.2584193015902631
-0.25443318411410826
-0.25528249078837206
-0.29511166032433755
-0.3117010318753323
-0.31284385039860657
-0.36898590708732865
-0.36859546582877556
-0.37002394891790763
-0.37005282165898146
-0.37002986043796743
-0.3699913262496902
-0.36999748130177856
-0.36970508229264154
-0.37071835759993294
-0.370863581139832
-0.3709015190382219
-0.3733966396784155
-0.37352195649398534
-0.3740557741027198
-0.37397470462969357
-0.3740209586983852
-0.4111476560384802
-0.4087590261650833
-0.4414378762487123
-0.4660266343621776
-0.4776440632964741
-0.4998583346874945
-0.494965904749534
-0.521881065750457
-0.510428984985858
-0.5005767367335232
-0.5150950587426846
-0.5114431351928239
-0.49998601417765876
-0.4875416044385523
-0.49365460308977827
-0.48644517220464434
-0.484093338341515
-0.47597282951920017
-0.47111173078158064
-0.45902752254335755
-0.4559958924112043
-0.44468141601852695
-0.43375559080022724
-0.42852146558090837
-0.4196084726165549
-0.41090537121860504
-0.4017568958723079
-0.3958786516060994
-0.3858326570650057
-0.37956834289618535
-0.362050482451262
-0.3685309890967017
-0.3610175209975755
-0.3511519368776228
-0.3459608822401442
-0.33493584131825094
-0.32296149160454396
-0.317910045896629
-0.31946099785982013
-0.3143266711667766
-0.30318342003141624
-0.2982122488042929
-0.2925551744097846
-0.282792552298785
-0.2750432507068988
-0.277361640813784
-0.26698694715421906
-0.2641535346667358
-0.2513992606127672
-0.24139370451375763
-0.2358980076353834
-0.22692803153942837
-0.22216569013498638
-0.21463612454241485
-0.20687679627544645
-0.20146257116767347
-0.19626376092488576
-0.18541446096305325
-0.18002375318673058
-0.1710197765788293
-0.15779077677760575
-0.15121349253103394
-0.14268126368567838
-0.13729095996732021
-0.1283371666479929
-0.12501122732175143
-0.11050019484659888
-0.11552384914741633
-0.10070742013943232
-0.09382816854689018
-0.08312428894494121
-0.07432163602387278
-0.06937166493583127
-0.06289588788398033
-0.06377323376838236
-0.05437180946743961
-0.053333534883229276
-0.046724397938482966
-0.038164514143167884
-0.0313684941809915
-0.02896294239007716
-0.023956226506043617
-0.019252376363726568
-0.00993281746294051
-0.005036406299145467
0.0013764854585848
0.005560956923804774
0.008417265042943125
0.01361956147520888
0.02024827580658065
0.030928079599633417
0.040207466475138696
0.041483680683710535
0.048382024586427576
0.0571362902988472
0.06702451517571044
0.07194579202480125
0.07661752368998527
0.0844503594915964
0.09361948183213101
0.09828602472396855
0.10072998963100488
0.10587119849318524
0.11718319097643844
0.12503124882069594
0.13132436210163967
0.13944621675221938
0.14841603879232967
0.15492413575409628
0.15623664466808643
0.16165979477485085
0.16929685130564914
0.1744973772004606
0.1830476543256063
0.18988486547795214
0.1966506581205344
0.2027936429703696
0.21245182248230376
0.21755264229423138
0.2207807344821008
0.22738648662105398
0.23318614046377897
0.23970027461516746
0.2468069850133772
0.25279472752274795
0.2566851560623611
0.2613681103984758
0.27024653103890994
0.2767717825610436
0.2804875022070671
0.28789677773555605
0.29153510615841716
0.29646281134264235
0.3039125921698661
0.3135242203198379
0.3204715034550957
0.32493070644858846
0.33037322207884334
0.3349561336209591
0.3421555030405985
0.34374556427025493
0.35057408169782145
0.35661451132858885
