duration_ms,popularity,loudness,speechiness,instrumentalness,liveness,tempo,n_beats
0.2115057196818842,1.1003323920092425,0.40411096751770353,0.3828439233818722,-0.757652862058267,-0.5748414639217916,2.2452467288316704,1.4890480462198326
0.9295264613199112,1.0450260726406593,-0.5344590348662793,-0.9099501377731105,-0.6804269438839036,-0.28651722744104813,-1.2379179983322621,-0.1513107569148387
0.05544204293356236,0.049512324006160284,-0.18541878208372034,-0.9572918921252648,-0.7362390311882231,1.276014118648141,0.12768823687169362,0.06286071886535576
-0.5269926617061435,-0.5035508696796724,-0.5054782709790164,0.7105945304352478,1.7109586917866366,2.7176353010518577,1.8923089785096545,0.45226340210207294
-0.9693046674200495,0.6578818370605763,-1.0866188520867592,-0.7497165076581267,-0.7574724937273446,-0.23071253650929158,-1.0646285893679115,-1.1978304681135161
-1.4958832886045823,0.10481864337474356,0.19768657912772675,-0.837116669539027,-0.7576308723052952,-0.48183364570219683,0.4424723928338198,-1.1199499314661727
-0.26282609604502766,-0.005793995362422989,-0.20041759848151405,-0.7023747533059723,-0.7576498253780948,-0.28651722744104813,-0.8089450991789493,-0.6477991780416531
0.38391140514134486,0.4919628789548265,-0.2177043699230391,-0.6878080596591557,-0.757652862058267,-0.6306461548535482,0.8368282161775347,0.8075933505555773
-0.5996043169763415,1.2662513501149923,1.8628094165099283,1.2459205219557619,-0.6861861649002968,-1.1245176695995958,1.6220713542867944,0.24295945986233747
2.2121736296999996,-0.8906951052597554,-0.18948625771702038,-0.13791537449182503,1.3837302249461139,-0.6511078748618591,0.058624110182800906,1.8589805952947138
0.5854294266713388,-1.0566140633655052,0.7737428156938441,3.2233491845111293,-0.7420506087593108,0.7179672093305735,0.9763506739838008,1.1142479636044922
-0.4967524262613751,1.4874766275893254,-0.20143446738983894,-0.9500085453018564,-0.757652862058267,-0.44463051841435913,0.25928753292586115,-0.31193936374998454
-1.6297022832499353,-1.388451979577005,-1.6448798827571887,-0.6950914064825641,1.6324238597449117,-0.5469391184559131,-1.5413784939362392,-1.7283916240235433
0.9345894762886997,-0.5588571890482558,0.5665557756226235,0.12792678456257986,-0.728856756976301,1.536436009663006,1.2164598805570506,1.6350740524336014
-0.7066795642370548,0.9344134339034927,-2.30711575930385,0.14613515162110075,-0.47492746670805536,-0.37022426383868334,-0.8769550712999661,-0.9690563917119448
0.2957222062914339,-0.2270192728367561,1.1522722668178285,0.27723539444245104,-0.7047727418168386,-0.8724664822244943,1.9674940026894379,1.40629997603203
-0.25100821704609827,1.4321703082207422,0.4740207049650478,-0.8043416088336894,-0.757652862058267,2.466514191858952,0.19495009929937848,-0.08316528734841319
-0.4341790754218689,-0.5035508696796724,-1.924518832546566,2.349347565702127,1.6873982421741194,-0.8324731203900686,-1.610884685443918,-1.1442875991684676
0.24108174771738083,0.16012496274332683,0.38936636834699095,-0.6805247128357474,-0.757652862058267,-1.1170770441420281,-0.7925887008838445,-0.30707183020952555
