duration_ms,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,n_beats,genre,explicit
-0.9831774743225313,-1.3665164602965632,1.223422663794732,-0.6359816606964943,-0.6702915031745889,3.268637887765921,1.054371807528138,-0.6424061347405654,-0.09704288911611553,-0.5431187280349908,-0.0994730719864196,-0.8344673789247663,9,1
1.5349609702329634,-1.098885866307444,1.6951432057912241,0.2778339128538786,0.9875532305640188,2.9727858666719897,-0.8993659565843962,1.623628255072037,-0.6919509291419277,-0.31086807060832405,0.2122804241144042,1.472654781209763,5,0
0.537042210338305,-1.098885866307444,0.696565954551896,1.1701984166025996,1.0369217561569668,0.6289804106722935,-0.8966923844597618,-0.6937772327382709,-0.5401598127486539,-0.3071220922627326,0.6702154886827051,0.8335195881995218,4,0
-0.5563700929505339,-0.6171507971270292,0.48827376717682197,1.2045201282852427,1.189164360220136,1.4935257612023354,-0.8412583920320267,-0.6937734614798797,-1.3933955912325842,0.4420735768555472,0.2817070265527843,-0.35641503943743147,14,0
1.3047828152687149,0.5604238164250954,-0.7492268754633268,1.0457822117530187,1.0832564617414095,0.9609921232332602,-0.8663532928408679,-0.693751544456476,-0.2667472428477261,-0.254678395424453,0.05803414930307576,0.9582288941527396,17,0
-0.4987594870008138,0.7210021728185669,0.47602128556652346,1.2345516260075555,0.9679713014182123,2.6111889520016303,0.12779085458630604,-0.6937826983301421,-0.5684438717039223,0.9477806535103862,1.5869271523943176,0.3294861433052665,7,0
-0.3900525018750461,0.39984546003162386,0.07781563323182177,1.3503874029364762,0.6019822876649047,1.4935257612023354,-0.7029147080858503,1.4459965192570114,-0.04990279085733482,0.011286067112536229,0.8910131228011269,0.1320297422126716,4,0
-0.6684200788343931,-1.5270948166900347,0.770080844213687,0.62534124364064,0.16759442281075304,2.479699164848772,-0.7257575024118469,-0.6893555689144445,-1.1737227333466662,0.24353672453920325,-0.034745037591849534,-0.5642638826927945,5,0
-1.1902585331399655,1.845050667572868,-0.4919247616470584,-0.485824172084931,-0.7955055289801668,2.8741685263073458,-0.09741979369816706,-0.6933809773276065,-0.22903516424070153,-0.01868175965219479,1.1611807853201748,-0.6214223145880193,6,0
0.35341501059443803,-0.29599408434008617,-2.636109043449296,1.3418069750158153,-0.016641192251198384,1.9537400162373393,-0.9017341752429063,-0.23194018521107573,0.9871793708358402,-1.63244923093297,-0.7684229312386436,-0.3148452707863588,1,0
-0.4859028081959795,1.416841717190277,0.6169248240849563,0.33360669433817375,0.4353979890160744,2.7426787391544876,-0.4223665862229068,-0.6456854898633044,-0.6344400092662154,0.7679736929219994,0.6985471527080638,-0.03424933239161879,17,0
2.0339930241098165,-0.4565724407335577,-1.465997049665789,0.9728485744274019,-0.052495428715350574,2.5454440584252014,-0.8971749787060859,-0.6577097919800139,3.0047755763116526,-1.0151119995795073,-0.17531637555925522,1.3947114649890018,1,0
-0.5660291188563241,0.4533715788294477,0.9967517540042096,0.4408620433464336,1.232741047615029,2.0523573566019824,1.263495980935149,-0.6937826983301421,-0.9842195383463679,1.5209153403858706,1.579668916684851,0.29830881681696203,7,0
-0.7262024595266239,0.02516262844685692,0.3963801550995831,1.3203559052141634,0.7109240061521366,2.5125716116369867,-0.9012577260299858,-0.02698049003989249,-0.9267086184706554,-0.5655945981085393,-0.4855621222131852,-0.7825051681109256,11,1
0.915660169715204,-0.18894184674443848,-0.6450807817757898,0.8698834393794724,0.8118674718896728,1.690760441931623,-0.518885435487681,-0.6284688754689249,-0.11589892841962782,-1.2436166786605827,1.4028765280513613,1.8000167093369597,8,0
0.8526452660972648,-0.6706769159248531,-2.2991657991660874,0.908495365022446,-1.4910777163847198,1.5921431015669791,-0.9017181852868782,-0.693687323751989,0.06323344496373864,-1.6234588829035506,1.7542172131183122,1.8727638044763368,1,0
-0.9030643771039182,0.6139499352229192,0.7762070850188363,0.11909599632165406,1.1408990419030083,1.2765676124001197,0.8227265692926802,-0.6937826983301421,-0.37988347866879957,0.35591607490694493,0.3512388208130402,-0.5798525459369467,7,0
-0.9252893860964478,1.4703678359881007,0.7088184361621945,0.17915899176627956,0.23158044480831683,1.3160145485459773,-0.8171286797158331,-0.5169708012958013,0.21408175939183693,0.2660125946127517,-1.0189197230668163,-1.1462406438078108,11,1
-0.065530372947265,0.39984546003162386,0.7884595666291349,0.15341770800429722,-0.37518355689272054,1.2930038357942268,0.06987954502744148,-0.6937826983301421,3.2876161658643372,1.442249795128451,-0.42570797556555223,-0.26807928105390216,7,0
-1.5033774618533868,-0.9918336287117961,0.9477418275630155,-1.391059317714643,-0.6198197703058208,2.0523573566019824,-0.6736373238088688,1.6646201941062735,-0.8314856199879185,0.41959770678199876,-1.3306732191676407,-1.6035080989696096,18,0
1.3000259762453434,0.13221486604250463,-1.061665156525939,1.1358767049199565,0.13698042090674598,2.7426787391544876,-0.8838875504573019,-0.69362446944547,0.33664601486466655,-0.5506106847261737,1.9320264560299396,2.6002347558701073,17,0
-0.5692267717553682,0.9351066480098623,-0.34489498232347626,1.2688733376901986,0.12098391540735504,1.1286416018531542,-0.901503849095611,-0.3002600836014702,1.2888759996920363,0.39712183670845036,0.10575617249430493,-0.39798480808850406,4,0
0.321953805831529,-1.5270948166900347,0.8068382890445825,0.4708935410687463,0.20206965018013018,0.6487038787452218,-0.5317546153896509,-0.6260093591268708,-0.789059531555016,0.49826325203941824,0.35141414051616726,0.46978411250263646,19,0
-0.1025280097957091,-0.18894184674443848,-0.03245670126086485,1.2259711980868946,1.090703110853195,2.348209377695914,0.4044782224786587,-0.6924928186485315,2.090257670091308,1.176285332591462,0.8774083138384554,0.3606634697935709,14,0
0.424344765809598,1.3633155983924532,-0.36939994554407324,-0.9191357820783,-0.3638756823155647,2.183847143754841,2.1900769338769805,1.6427578266213472,0.12922958252603164,-1.2698385270797226,1.9292914686611549,1.6285414136512852,10,0
-0.5631089482336433,-0.40304632193573386,-0.7369743938530283,1.1272962769992956,0.7015467443076661,1.381759442122406,-0.4674087158798013,-0.2865961039233913,-0.4270235769275803,-0.2509324170788616,1.7215025565147721,0.35027102763080276,8,0
-0.8164106262281695,-1.2059381039030916,-0.920761618007506,0.8870442952207941,-1.8355541882595359,2.8412960795191315,-0.9010357326766768,-0.6533373184830286,1.345444117602573,-1.6200875023925185,0.45909550217690626,-0.45514323998372885,9,0
-0.18780756273137275,-0.40304632193573386,0.7639546034085378,0.9771387883877323,1.3540938479552362,2.019484909813768,0.20500593399812525,-0.6937826983301421,1.4962924320306714,1.423519903400494,0.03398028603402081,-0.16935108050760475,14,0
-0.5330483682942825,-0.8847813911161485,-0.7982368019045208,1.1358767049199565,0.6706569405847042,1.8551226758726955,-0.8710505435050869,-0.32212245108639637,-0.4553076358828487,-0.554356663071765,0.6333282231447381,-0.13297753293791623,8,0
-1.1793178033862113,-0.6706769159248531,0.5924198608643593,0.31644583849685215,0.27708774493589466,3.170020547401277,-0.18750405301195627,-0.6937826983301421,-0.8399708376744991,-0.7491475370425178,-0.8752276943837463,-1.2605575075982605,13,1
-0.19449356424755584,-0.29599408434008617,-0.4306623535955658,1.3632580448174674,1.1395200328082329,1.6578879951434082,-0.9008201739133188,-0.6679031208198607,1.5811446088964767,0.3184562914510313,0.5970370445974035,0.13722596329405568,14,0
0.25582052996493515,1.3633155983924532,-0.6634595041912376,1.3546776168968064,1.6155539723245926,1.8551226758726955,-0.8184155977060301,-0.6937826983301421,-1.091698962376388,-0.7828613421528404,-0.7519078152040592,-0.3668074816001996,14,0
