duration_ms,popularity,loudness,speechiness,instrumentalness,liveness,tempo,n_beats
-0.7146396106793597,0.34425469122323094,0.06476154624690969,1.2534993047338552,-0.6932153245573907,-0.36427873057324706,0.5260457885136703,-0.42990715695017157
0.1970070831887622,0.4513756705378001,-1.3321462832117217,0.11526886028409626,1.7018436558597043,-0.7732851391585346,0.5251706597719552,0.5083642735261923
-0.6811177452395969,2.0046298705990533,0.3819898250536685,-0.5624059130010202,-0.693225534395196,-0.5716091681049597,0.06919358018829427,-0.580237938628705
2.2500627205598467,-1.3161204881525914,-0.8789236205338918,-0.624909896944793,-0.5418571615710862,0.4084983547722268,-1.576783562380668,0.26472473080581055
2.561223884775941,-0.45915265363603797,0.3400605221157317,1.266658038195702,-0.6903788235862073,-0.5527609465111676,0.38672529283249696,2.5093188158680513
0.18105247294199814,1.0941015464252153,-0.04364776990183476,-0.7696559650251092,-0.693225534395196,1.4734228748214777,0.04174954284808296,0.1454968694745599
0.690291379119782,-0.45915265363603797,1.18306019171004,0.7304396496254396,-0.6332803740905304,-0.8656414249681156,-1.0506211577113909,-0.1862676142297898
0.4846130564688717,2.7544767258010374,0.7800423522868448,0.9179516014567586,-0.6928614838782772,2.1331106306041994,-1.746803574321236,-0.7668554607124017
-0.9221288542944842,0.5584966498523692,0.25840872165764417,0.5133205475049656,1.7237414313134636,-0.36427873057324706,-1.4442540657352099,-1.3422594871371332
-2.4077581834113513,0.5584966498523692,0.7386647507033545,-0.759786914928724,-0.693225534395196,-0.09097951746326238,1.6156160770996537,-1.798435652230614
0.6948517275333144,0.6120571395096539,-0.8794753218883381,-0.9407195000291192,-0.693225534395196,-0.5433368357142715,0.5121487440952219,0.8453125772884225
-0.20826909756168172,-1.5303624467817298,-0.720033630453289,-0.2992312437640818,1.7292158751769033,-0.20406884702601477,-0.17395218941005558,-0.25365727498223584
-0.20443576121407478,-0.5127131432933225,1.3976720185897429,-0.1544851756837656,1.0558592799738111,-1.151191982114065,0.10524888434699003,-0.10851031336158283
-1.324285492362048,-0.08422922603504582,-2.044116881124978,0.8850547678021413,1.7921719796064604,-0.4679439493391034,0.5785185078669575,-0.8653480418121305
-1.1946526318069401,-0.191350205349615,-1.1412576145732203,-0.6643860973303338,-0.693225534395196,1.5393916503997498,1.0208085739301809,-0.6372599592653901
-0.4556646943955143,-0.030668736377761227,0.8252818633514608,-0.6150408468484078,-0.6887364904271754,-0.10982773905705444,-0.7607785184550797,-0.8083260211754454
0.091418494413989,-0.6198341226078917,-0.5655572512082586,0.9672968519386846,-0.692119696734781,-0.33600639818255895,1.7447850793769228,1.130422680471848
-0.5356756768509102,-0.5127131432933225,0.7403198547666942,-0.6281995803102549,-0.5900322675693562,-0.6837560865880222,0.5928006089317607,-0.22255435463495302
-0.7402833090047302,1.6832669326553458,0.4664001322839887,0.14487601057325178,-0.693125352072495,-0.5621850573080636,-0.875210352721853,-1.005311183374903
-0.7836528833374832,-0.35203167432146876,-1.9536378589957455,-0.2696240934749263,1.7593253164258218,-1.1502495710343754,-1.6820790525839269,-1.394097687715938
-0.5807900801418843,-0.2984711846641842,-1.7952995702695895,-0.6281995803102549,1.3022092538286008,-0.8062695269476706,-0.7023199185084564,-0.8290613014069673
-0.8338563710899354,0.6656176291669385,0.6352207467446288,-0.661096413964872,-0.693221565423395,-0.11925184985395047,0.5949709282112167,-0.41435569677653017
-0.6173653962585339,1.254783015397069,0.22282398429584263,0.9344000182840673,-0.6880248127249281,-1.052238818746657,2.1314519626166835,0.48762899329467047
