clustering type,value
hdbscan min_samples=5 min_cluster_size=40,-0.05594209447296132
hdbscan min_samples=5 min_cluster_size=41,-0.05594209447296132
hdbscan min_samples=5 min_cluster_size=42,-0.05594209447296132
hdbscan min_samples=5 min_cluster_size=43,-0.05594209447296132
hdbscan min_samples=5 min_cluster_size=44,-0.05594209447296132
hdbscan min_samples=5 min_cluster_size=45,-0.05594209447296132
hdbscan min_samples=5 min_cluster_size=46,-0.05594209447296132
hdbscan min_samples=5 min_cluster_size=47,-0.05594209447296132
hdbscan min_samples=5 min_cluster_size=48,-0.05594209447296132
hdbscan min_samples=5 min_cluster_size=49,-0.05594209447296132
hdbscan min_samples=5 min_cluster_size=50,-0.05594209447296132
hdbscan min_samples=6 min_cluster_size=2,0.15586097289264206
hdbscan min_samples=6 min_cluster_size=3,0.2432603445221356
hdbscan min_samples=6 min_cluster_size=4,0.08188417977184306
hdbscan min_samples=6 min_cluster_size=5,0.08188417977184306
hdbscan min_samples=6 min_cluster_size=6,0.2432603445221356
hdbscan min_samples=6 min_cluster_size=7,0.12860719190476153
hdbscan min_samples=6 min_cluster_size=8,0.12860719190476153
hdbscan min_samples=6 min_cluster_size=9,0.18940378600699556
hdbscan min_samples=6 min_cluster_size=10,0.18940378600699556
hdbscan min_samples=6 min_cluster_size=11,0.18940378600699556
hdbscan min_samples=6 min_cluster_size=12,0.18940378600699556
hdbscan min_samples=6 min_cluster_size=13,0.18940378600699556
hdbscan min_samples=6 min_cluster_size=14,0.18940378600699556
hdbscan min_samples=6 min_cluster_size=15,0.18940378600699556
hdbscan min_samples=6 min_cluster_size=16,0.18940378600699556
hdbscan min_samples=6 min_cluster_size=17,0.18940378600699556
hdbscan min_samples=6 min_cluster_size=18,-0.04540058986692034
hdbscan min_samples=6 min_cluster_size=19,-0.04540058986692034
hdbscan min_samples=6 min_cluster_size=20,-0.04540058986692034
hdbscan min_samples=6 min_cluster_size=21,-0.04540058986692034
hdbscan min_samples=6 min_cluster_size=22,-0.04540058986692034
hdbscan min_samples=6 min_cluster_size=23,-0.04540058986692034
hdbscan min_samples=6 min_cluster_size=24,-0.04540058986692034
hdbscan min_samples=6 min_cluster_size=25,-0.04540058986692034
hdbscan min_samples=6 min_cluster_size=26,-0.04540058986692034
hdbscan min_samples=6 min_cluster_size=27,-0.04540058986692034
hdbscan min_samples=6 min_cluster_size=28,-0.04540058986692034
hdbscan min_samples=6 min_cluster_size=29,-0.04540058986692034
hdbscan min_samples=6 min_cluster_size=30,-0.04540058986692034
hdbscan min_samples=6 min_cluster_size=31,-0.04540058986692034
hdbscan min_samples=6 min_cluster_size=32,-0.04540058986692034
hdbscan min_samples=6 min_cluster_size=33,-0.04540058986692034
hdbscan min_samples=6 min_cluster_size=34,-0.04540058986692034
hdbscan min_samples=6 min_cluster_size=35,-0.04540058986692034
hdbscan min_samples=6 min_cluster_size=36,-0.04540058986692034
hdbscan min_samples=6 min_cluster_size=37,-0.04540058986692034
hdbscan min_samples=6 min_cluster_size=38,-0.04540058986692034
hdbscan min_samples=6 min_cluster_size=39,-0.04540058986692034
hdbscan min_samples=6 min_cluster_size=40,-0.04540058986692034
hdbscan min_samples=6 min_cluster_size=41,-0.04540058986692034
hdbscan min_samples=6 min_cluster_size=42,-0.04540058986692034
hdbscan min_samples=6 min_cluster_size=43,-0.04540058986692034
hdbscan min_samples=6 min_cluster_size=44,-0.04540058986692034
hdbscan min_samples=6 min_cluster_size=45,-0.04540058986692034
hdbscan min_samples=6 min_cluster_size=46,-0.04540058986692034
hdbscan min_samples=6 min_cluster_size=47,-0.04540058986692034
hdbscan min_samples=6 min_cluster_size=48,-0.04540058986692034
hdbscan min_samples=6 min_cluster_size=49,-0.04540058986692034
hdbscan min_samples=6 min_cluster_size=50,-0.04540058986692034
hdbscan min_samples=7 min_cluster_size=2,0.16354336786477175
hdbscan min_samples=7 min_cluster_size=3,0.07961324209404413
hdbscan min_samples=7 min_cluster_size=4,0.07975316249535815
hdbscan min_samples=7 min_cluster_size=5,0.12665346526791807
hdbscan min_samples=7 min_cluster_size=6,0.12665346526791807
hdbscan min_samples=7 min_cluster_size=7,0.1973217175553257
hdbscan min_samples=7 min_cluster_size=8,0.1973217175553257
hdbscan min_samples=7 min_cluster_size=9,0.1973217175553257
hdbscan min_samples=7 min_cluster_size=10,0.1973217175553257
hdbscan min_samples=7 min_cluster_size=11,0.1973217175553257
hdbscan min_samples=7 min_cluster_size=12,0.1973217175553257
hdbscan min_samples=7 min_cluster_size=13,0.1973217175553257
hdbscan min_samples=7 min_cluster_size=14,0.1973217175553257
hdbscan min_samples=7 min_cluster_size=15,0.1973217175553257
hdbscan min_samples=7 min_cluster_size=16,0.1973217175553257
hdbscan min_samples=7 min_cluster_size=17,0.1973217175553257
hdbscan min_samples=7 min_cluster_size=18,-0.09037121004017304
hdbscan min_samples=7 min_cluster_size=19,-0.09037121004017304
hdbscan min_samples=7 min_cluster_size=20,-0.09037121004017304
hdbscan min_samples=7 min_cluster_size=21,-0.09037121004017304
hdbscan min_samples=7 min_cluster_size=22,-0.09037121004017304
hdbscan min_samples=7 min_cluster_size=23,-0.09037121004017304
hdbscan min_samples=7 min_cluster_size=24,-0.08993489636411534
hdbscan min_samples=7 min_cluster_size=25,-0.08993489636411534
hdbscan min_samples=7 min_cluster_size=26,-0.08993489636411534
hdbscan min_samples=7 min_cluster_size=27,-0.08993489636411534
hdbscan min_samples=7 min_cluster_size=28,-0.08993489636411534
hdbscan min_samples=7 min_cluster_size=29,-0.05039104000905076
