sse
68284.95559231502
58152.75864494803
52148.56746205036
48112.31758227461
44553.283342947594
42423.42849208419
40767.94074046
39143.11993703283
37637.95842904752
36591.888065960884
35714.218465654485
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
35068.088713737394
