sse
769439.0
689803.0
636343.0
590323.0
610767.0
581847.0
564349.0
584119.0
561065.0
551711.0
546602.0
541818.0
543178.0
541015.0
544555.0
546382.0
543552.0
542772.0
543993.0
543596.0
542541.0
542335.0
540997.0
539396.0
540330.0
539832.0
539049.0
538123.0
538727.0
538201.0
538308.0
537823.0
537659.0
537625.0
536521.0
536896.0
537103.0
536960.0
536781.0
535978.0
535931.0
535538.0
534258.0
534055.0
533917.0
533680.0
534093.0
533534.0
533437.0
533523.0
533463.0
533343.0
534311.0
534251.0
534318.0
534341.0
534276.0
516193.0
511930.0
510705.0
506929.0
506506.0
505770.0
497130.0
481830.0
480918.0
479782.0
474582.0
474290.0
466546.0
463410.0
461790.0
460750.0
453498.0
453138.0
449904.0
448379.0
436227.0
434777.0
430646.0
430205.0
426722.0
421922.0
421722.0
419994.0
419044.0
410980.0
410800.0
404716.0
402808.0
398904.0
398838.0
395062.0
391903.0
391892.0
390467.0
385264.0
375792.0
371529.0
366993.0
366761.0
363881.0
350876.0
350606.0
338456.0
337943.0
337791.0
334911.0
334659.0
334614.0
327717.0
325017.0
323645.0
319433.0
318809.0
316261.0
314436.0
314390.0
312332.0
311288.0
306248.0
306160.0
303424.0
303240.0
297240.0
296853.0
296790.0
295990.0
295886.0
293456.0
293260.0
292332.0
292216.0
292068.0
290592.0
290550.0
290505.0
290089.0
290065.0
288265.0
284998.0
284955.0
284024.0
283655.0
283617.0
280215.0
279319.0
278860.0
278300.0
273700.0
271756.0
271288.0
270488.0
270300.0
268572.0
267660.0
266190.0
265966.0
263566.0
244450.0
239368.0
239322.0
236890.0
236658.0
235708.0
235698.0
229783.0
225783.0
225747.0
223587.0
222363.0
221976.0
215704.0
213205.0
210543.0
210463.0
208863.0
208548.0
205713.0
205673.0
205529.0
205004.0
203222.0
202122.0
201197.0
195995.0
192595.0
190695.0
190666.0
190279.0
174034.0
172368.0
172134.0
172096.0
171996.0
170946.0
170910.0
161662.0
161620.0
