sse
68285.17718415495
60619.5842018342
53422.25964489078
50323.55314653887
47163.76403758723
45830.75678865383
44112.40470180937
43041.996717302805
41242.88754737723
40259.41201330387
38025.26538513531
37711.5177343367
36529.75077147718
36127.009090822976
35501.59542459149
34657.10940140079
34255.40346579675
33594.74664366929
33259.90399828105
32647.843176036473
32259.602540185213
32159.913337685633
31568.410179680333
31146.62064815005
30759.03102688227
30463.301895226967
30202.57332782109
29876.63065984981
29267.325942390504
29239.731331394905
28916.972096432033
28288.756772950877
28214.714627896017
28076.568421017342
27471.306709222117
27593.834866208366
27405.32686458162
26962.924065306834
26860.9849974763
26575.778182068632
26486.74183401397
26316.345640356652
26128.84704136644
25498.132639525895
25580.263757412595
25221.580762204296
25353.89001257547
25273.22529051589
24792.263838539144
24743.514753156607
24540.134386469268
24248.019541207024
24333.740887449632
24277.889483008752
24011.43014709968
23911.13097549286
23659.351370664226
23682.61121383663
23456.364390408336
23269.919520722993
23188.82673630198
23218.326813636242
22827.508829453043
22710.091336391495
22442.1072307305
22465.635219116368
22448.758663553363
22383.20441637704
22156.956013803523
22202.080936901202
21838.038002666173
21729.07949836062
21756.83817666548
21393.054179397503
21750.781713189554
21523.438449315567
21318.123737807528
21543.17284247058
21037.500156757127
21006.26680099071
20950.622572130018
21054.745086293387
20693.818287021404
20722.93932693278
20697.144922233834
20645.273365299516
20520.62883565947
20272.634597899963
20361.80392742558
20252.44581497572
20188.273279595607
20001.953768211413
19854.838503358373
20237.324849397082
19850.79862911253
19840.063942673325
19720.129875517396
19692.967524592197
19487.837843802274
19249.849295674245
19599.905805129056
19214.000816036732
19374.143861426262
19248.357252264603
19371.821717485676
19136.166156866508
19036.84488571872
19087.92623656823
19141.71284988927
18946.78256546414
18868.210782481965
18776.352105701146
18686.644880448548
18684.12329771979
18769.083504817656
18669.529573030333
18380.35621993851
18452.4440068255
18438.507918225223
18320.457779962468
18264.671417810583
18249.77642105101
18139.632653011202
18116.309907909494
18106.53292401614
17988.14993800444
18060.419934125403
18073.719119486064
17896.46509896238
17881.832845667643
17800.701221943862
17658.08848670581
17686.681336066842
17797.020655547913
17587.257923706213
17451.43024009662
17663.893340251667
17527.231742265245
17398.060024978557
17488.986742957986
17236.792685390395
17308.050064849394
17171.90522287706
17393.97065280199
17001.646864380098
17150.080838096954
17088.475086527244
17185.054707916213
17101.68574494433
16973.258766259303
17066.657217156135
17055.34259492201
16858.30589433485
16801.01283220311
16807.232339372847
16794.116808594772
16898.959265233378
16727.197125321196
16714.632885891537
16549.575047900893
16781.35661856601
16500.438450548583
16490.063205588463
16488.052575109297
16468.37847521059
16415.21700585921
16420.03546809335
16464.758851191105
16284.931500439416
16221.06981035273
16257.861768289467
16323.83599189748
16236.797615807347
16028.350585569853
16063.393679264736
16092.310250435945
16039.301544096921
16123.804396737656
15805.890950978934
15873.070781494444
15815.760202541996
15861.766967258061
15929.601027515286
15834.873054759613
15828.535564611439
15793.154345865041
15737.615186786914
15675.381789942378
15718.603451278266
15537.970044293139
15537.92954322828
15695.705178513155
15724.68386993521
15401.469662629524
15629.564441281624
15470.800121082977
15332.843133957078
15508.111482426533
15414.286779852875
