clustering type,value
hierarchicalSingleLinkage threshold17,0.018025588879356833
hierarchicalSingleLinkage threshold18,0.018025588879356833
hierarchicalSingleLinkage threshold19,0.018025588879356833
hierarchicalSingleLinkage threshold20,0.018025588879356833
hierarchicalSingleLinkage threshold21,0.018025588879356833
hierarchicalSingleLinkage threshold22,0.018025588879356833
hierarchicalSingleLinkage threshold23,0.018025588879356833
hierarchicalSingleLinkage threshold24,0.018025588879356833
hierarchicalSingleLinkage threshold25,0.018025588879356833
hierarchicalSingleLinkage threshold26,0.018025588879356833
hierarchicalSingleLinkage threshold27,0.018025588879356833
hierarchicalSingleLinkage threshold28,0.018025588879356833
hierarchicalSingleLinkage threshold29,0.018025588879356833
hierarchicalSingleLinkage threshold30,0.018025588879356833
hierarchicalSingleLinkage threshold31,0.018025588879356833
hierarchicalSingleLinkage threshold32,0.018025588879356833
hierarchicalSingleLinkage threshold33,0.018025588879356833
hierarchicalSingleLinkage threshold34,0.018025588879356833
hierarchicalSingleLinkage threshold35,0.018025588879356833
hierarchicalSingleLinkage threshold36,0.018025588879356833
hierarchicalSingleLinkage threshold37,0.018025588879356833
hierarchicalSingleLinkage threshold38,0.018025588879356833
hierarchicalSingleLinkage threshold39,0.018025588879356833
hierarchicalSingleLinkage threshold40,0.018025588879356833
hierarchicalSingleLinkage threshold41,0.018025588879356833
hierarchicalSingleLinkage threshold42,0.018025588879356833
hierarchicalSingleLinkage threshold43,0.018025588879356833
hierarchicalSingleLinkage threshold44,0.018025588879356833
hierarchicalSingleLinkage threshold45,0.018025588879356833
hierarchicalSingleLinkage threshold46,0.018025588879356833
hierarchicalSingleLinkage threshold47,0.018025588879356833
hierarchicalSingleLinkage threshold48,0.018025588879356833
hierarchicalSingleLinkage threshold49,0.018025588879356833
hierarchicalGroupAverage threshold2 criterion=maxclust,0.02627014590368313
hierarchicalGroupAverage threshold3 criterion=maxclust,0.026181282698836246
hierarchicalGroupAverage threshold4 criterion=maxclust,0.025968191892946243
hierarchicalGroupAverage threshold5 criterion=maxclust,0.0409094799464042
hierarchicalGroupAverage threshold6 criterion=maxclust,0.040912658025697796
hierarchicalGroupAverage threshold7 criterion=maxclust,0.047984642766237005
hierarchicalGroupAverage threshold8 criterion=maxclust,0.049729302121193905
hierarchicalGroupAverage threshold9 criterion=maxclust,0.056998237780262036
hierarchicalGroupAverage threshold10 criterion=maxclust,0.07036104359990394
hierarchicalGroupAverage threshold11 criterion=maxclust,0.07035559262812222
hierarchicalGroupAverage threshold12 criterion=maxclust,0.07237270635728521
hierarchicalGroupAverage threshold13 criterion=maxclust,0.07232892709941881
hierarchicalGroupAverage threshold14 criterion=maxclust,0.08657566446305705
hierarchicalGroupAverage threshold15 criterion=maxclust,0.08827490166610208
hierarchicalGroupAverage threshold16 criterion=maxclust,0.08999045627791141
hierarchicalGroupAverage threshold17 criterion=maxclust,0.08999257180183035
hierarchicalGroupAverage threshold18 criterion=maxclust,0.08994381759672877
hierarchicalGroupAverage threshold19 criterion=maxclust,0.08989257035113714
kMeans=2,0.008582342588220994
kMeans=3,0.012322662938092106
kMeans=4,0.015502712844020373
kMeans=5,0.01876198809018977
kMeans=6,0.021894205751955192
kMeans=7,0.025048777185982765
kMeans=8,0.028133164792658587
kMeans=9,0.031160790934968218
kMeans=10,0.037746318712311225
kMeans=11,0.04092028240672038
kMeans=12,0.04363494161210515
kMeans=13,0.046706403479491114
kMeans=14,0.049730314624071174
kMeans=15,0.05269470876084552
kMeans=16,0.05493179961008754
kMeans=17,0.05843692279960224
kMeans=18,0.060693017237986875
kMeans=19,0.0632278555111688
kMeans=20,0.06596378261736618
kMeans=21,0.0685234586109434
kMeans=22,0.0712160216996024
kMeans=23,0.07380903661477572
kMeans=24,0.07613636750170769
kMeans=25,0.07850937764420146
kMeans=26,0.08109841201435355
kMeans=27,0.0835388918568821
kMeans=28,0.08622330194980715
kMeans=29,0.08853720140273803
kMeans=30,0.09120328240380397
kMeans=31,0.09327662242766054
kMeans=32,0.09569562922898583
kMeans=33,0.09825801557847283
kMeans=34,0.10035214434466141
kMeans=35,0.10242370039133344
kMeans=36,0.10487397516612391
kMeans=37,0.10723425964972834
kMeans=38,0.10921502926048161
kMeans=39,0.11110127515427234
kMeans=40,0.11341667649950399
kMeans=41,0.1155591870247362
kMeans=42,0.11747780546991494
kMeans=43,0.12036946665043655
kMeans=44,0.1218686787059749
kMeans=45,0.12403024653343046
kMeans=46,0.12650570766227953
kMeans=47,0.12650315164250078
kMeans=48,0.13004251424585456
kMeans=49,0.13175178795002376
kMeans=50,0.13497926218391193
bisectingKmeans=2,0.016415551114280974
bisectingKmeans=3,0.023545008707304402
bisectingKmeans=4,0.029224858299875128
bisectingKmeans=5,0.03488030154473357
bisectingKmeans=6,0.040766823106391306
bisectingKmeans=7,0.04742535736940762
bisectingKmeans=8,0.053075562639682924
bisectingKmeans=9,0.057933629328120045
bisectingKmeans=10,0.06575373846508094
bisectingKmeans=11,0.07088466146889433
bisectingKmeans=12,0.07601183649136614
bisectingKmeans=13,0.08143688869760404
bisectingKmeans=14,0.08685967892510935
bisectingKmeans=15,0.09173464746345086
bisectingKmeans=16,0.09619253373603921
bisectingKmeans=17,0.09661703768870843
bisectingKmeans=18,0.10492202015158439
bisectingKmeans=19,0.10849710603233106
bisectingKmeans=20,0.1133465623722976
bisectingKmeans=21,0.1183600798951575
bisectingKmeans=22,0.12112535893449763
bisectingKmeans=23,0.12629069169430918
bisectingKmeans=24,0.1301647502792636
bisectingKmeans=25,0.1342045821628365
bisectingKmeans=26,0.13473519126365555
bisectingKmeans=27,0.14333984859520082
bisectingKmeans=28,0.14581531749511337
bisectingKmeans=29,0.14690860165523503
bisectingKmeans=30,0.1486361559661508
bisectingKmeans=31,0.15293286722219082
bisectingKmeans=32,0.15780617450792633
bisectingKmeans=33,0.16253796656346425
bisectingKmeans=34,0.16548281126478134
bisectingKmeans=35,0.1686195858381015
bisectingKmeans=36,0.17148260036443738
bisectingKmeans=37,0.17694536896905882
bisectingKmeans=38,0.17843478660499415
bisectingKmeans=39,0.1807928856499351
bisectingKmeans=40,0.184837118380475
bisectingKmeans=41,0.18632852209530623
bisectingKmeans=42,0.1919615571327307
bisectingKmeans=43,0.19395410622409767
bisectingKmeans=44,0.19785392376691815
bisectingKmeans=45,0.20132236649881205
bisectingKmeans=46,0.20665819326258747
bisectingKmeans=47,0.20794522616711647
bisectingKmeans=48,0.21267677607199095
bisectingKmeans=49,0.21566177296204136
bisectingKmeans=50,0.21860162896807186
kModes=2,0.008353119972195148
kModes=3,0.011855126788586377
kModes=4,0.015297592082666865
kModes=5,0.018677452489233585
kModes=6,0.021927582612282805
kModes=7,0.02507175504206797
kModes=8,0.02810838387651433
