entropy
1.1286800539015545
1.5919904868375596
1.9841905444737635
2.2958740055944
2.5697443449896995
2.794288725720367
2.976213567603319
3.1346442126772165
3.242729810726398
3.301487017983022
3.369906476755817
3.4201810558374337
3.4567445223076154
3.495395649300537
3.521544135603282
3.567322301174367
3.587471062897875
3.6065059342237276
3.6165592151619026
3.6574278435889633
3.6639435879919864
3.677818810471947
3.6935913573116976
3.7124911864553813
3.7189291524949937
3.7333867422919766
3.776682955495422
3.781475299297911
3.789682340747733
3.8129598058591676
3.8232542688769575
3.8389247261284636
3.8439626957928317
3.857779151247565
3.8610124459315798
3.8647777815592503
3.8718691279707684
3.8759365985803496
3.897580421898366
3.900342714430422
3.909374958313152
3.9182980893996167
3.9258110992275386
3.9330696900587
3.9357417116955284
3.939711900392367
3.950327741848703
3.951663574219649
3.9534382033341275
3.9556055394344503
3.957802462214109
3.9647628937247994
3.966535002824802
3.9706855772109773
3.9732503053389427
4.012616894845547
4.068866273593658
4.116363627649074
4.146824283477037
4.181570335052703
4.210506171314879
4.238714047594089
4.274542218847024
4.311922645148573
4.34423967270816
4.38441537397386
4.414193253802828
4.451752181359542
4.485205066174719
4.521893429562292
4.547288187939279
4.58390827067048
4.605562193488928
4.630638868931368
4.663107016933607
4.693013517001591
4.72755031367424
4.759940536341123
4.788965658422695
4.816761007488719
4.839512741964715
4.866508320423385
4.893916375224908
4.918023025875832
4.940056377545753
4.966166678204609
4.987908014111531
5.008809462418807
5.036149013703064
5.07006235148307
5.101166862158194
5.1290477875504905
5.1493063708891
5.158085626641422
5.189770229506573
5.210996359795937
5.233610634406823
5.275194047665682
5.304836319071652
5.334631060831128
5.361100918087181
5.385404398098924
5.40312350324921
5.429926271929864
5.461069168861794
5.481434930328607
5.50718841824214
5.522308313449161
5.547718747692401
5.578357659555221
5.595421185293427
5.611422244069064
5.638984272200734
5.661764287314721
5.6895518226117066
5.723758056322523
5.746279251286602
5.768784752862511
5.784590376204814
5.805002125216707
5.817459780111529
5.850604399545786
5.87524006608192
5.904383289246929
5.92681642293695
5.95482652294894
5.97750705311584
5.991952226176446
6.008085919921452
6.029527225726428
6.052200447749524
6.068714147002331
6.087087615155813
6.107998355576779
6.127416188918633
6.149198732349628
6.1631452500986015
6.176558513694424
6.204127257523939
6.2177426821326245
6.238235190141254
6.249125664596795
6.267540950466628
6.283829111990827
6.301756183194692
6.325319227902014
6.343696130583114
6.360290159942431
6.379452296540148
6.4002454324049225
6.416909553425639
6.437684511154007
6.456546115250353
6.481755184050776
6.501482954989918
6.519014981564873
6.527011773255168
6.538600715961085
6.566701220612295
6.5887809911934445
6.611723353315935
6.6318648354121565
6.65097205179495
6.667034363004452
6.672344672404551
6.690785343263046
6.7053196810883895
6.723755375530973
6.750794305596106
6.768422010655203
6.78478489225211
6.801362330825779
6.824096091229467
6.8337577132356495
6.843137625107435
6.853117228469885
6.867852091348027
6.885118137354958
6.903501100393121
6.920779928518027
6.930791584697249
6.940434455048982
6.955637805108221
6.972693721572888
6.982820043997616
6.998353837378103
7.008734803022079
7.02247028707436
7.03979405810471
7.06148004028186
7.075539562501639
7.085732152680139
7.09758674676789
7.111474732451968
7.131172547382717
7.136195371068685
7.15200999802801
7.165119593305112
