entropy
0.8840842571139197
1.576665981038384
1.9004582747712502
2.2497755396020214
2.5324602883894776
2.6962658528699626
2.9534896094503416
3.1084723333566395
3.177506510541384
3.4272733746922803
3.521795548509919
3.6262767123309083
3.7360291672935624
3.7986035043473176
3.8712139680915882
4.007320518649272
4.079497179151004
4.160873014678602
4.230207892184888
4.260054253799195
4.353281639649096
4.370514628942851
4.494676641541945
4.5322407209044195
4.616046616548084
4.6171693846560204
4.687595466958355
4.736914757434991
4.7874516563603935
4.809375132223897
4.892057588818482
4.955048970876694
4.986187719437157
5.01648474024223
5.00819926850746
5.085533577285781
5.142529321576889
5.1746920622337615
5.18737272652198
5.2045428875093815
5.291974856358076
5.335402424079967
5.3573986637165
5.387297160854981
5.41660069244704
5.421895769546215
5.4423870296109405
5.477763479232062
5.502943450709233
5.528435888659782
5.591844465292903
5.597084940084898
5.586891695029889
5.6442948730337825
5.680252487637744
5.70079674070973
5.720228194146843
5.718024934875517
5.7687774527224915
5.790554148810271
5.825262069222353
5.8913679761030044
5.886383871435416
5.889565192058902
5.897744419868332
5.939192604999582
5.963815542375403
5.983421851608102
6.000647468171377
6.009939179229629
6.046273478244997
6.004947743677865
6.0948728163621055
6.107013887272157
6.1108350590082745
6.128256480980588
6.159905216793684
6.166954306132003
6.217938236144253
6.220139118571072
6.226934202686551
6.2053628182936595
6.255226159923211
6.296362479878063
6.297682483371685
6.302798705135487
6.3319797823437804
6.321380058174401
6.347556208155066
6.385094137179035
6.401623021544132
6.389100518383737
6.426845952590745
6.403574876242434
6.465292691369553
6.428955056781942
6.442118034553959
6.476021179598935
6.489771649031697
6.539520586188713
6.5089288016780085
6.531688829253032
6.5430632233732275
6.538146003208906
6.579659486179957
6.58137064454497
6.587759632408381
6.592831753041806
6.625434194167609
6.684077754925447
6.677247518479301
6.6432510161624005
6.6711933385928965
6.717636981274906
6.6931543988532765
6.713982181548168
6.7319741277560246
6.744764624068751
6.749094248548543
6.792350193411544
6.792844438044504
6.807963484740404
6.79249738728078
6.821796036646725
6.807539658573805
6.849571394285338
6.863906482755502
6.868168852567213
6.878049210723732
6.89800377866477
6.890271347383309
6.929501893979165
6.9215972052758135
6.948371769439405
6.9434074265520715
6.9708284445436615
6.957970122883535
6.974236089657367
6.9892024708186655
6.988440355305132
6.986039775176215
7.0369247059500495
7.017265055164909
7.016042305508145
7.041618797978568
7.057121064189571
7.039319604319363
7.048863193524763
7.079803297521403
7.06513191999589
7.086936341319389
7.102684642611511
7.113149180452921
7.127460653924497
7.1453698048725185
7.146377906628849
7.145567716975471
7.146863219818255
7.160781692634482
7.159211076579086
7.179653535250324
7.187624733373378
7.215832941855161
7.216547358905026
7.230773057741941
7.215442753255084
7.2037230750827
7.243685022198807
7.256094938249628
7.244765004806114
7.261880086264558
7.258742554336167
7.277720846878771
7.302041645886279
7.311393802104236
7.293635261743668
7.306929216833562
7.338660278415822
7.324557107379913
7.333011372471541
7.369154656744051
7.370081876571565
7.335469967909698
7.374855094255599
7.376971119026703
7.370307166494242
7.416951834616645
7.401247324185099
7.426333886637913
7.427839322025401
7.433478748495389
7.42189312632596
7.4438351102101565
7.4691451120662204
7.4553244023903344
7.459264227517292
7.467071305137777
7.465074445608669
7.4774052195817085
